Name,original address,TypeFull,old text,Phone,Start Time,Day,Address,status,street,borough,zip,cb,cwz,lat,lon,BBL,Additional Information,Type,Open Range
ST. ANN'S CHURCH OF MORRISANIA,"295 St Anns Ave, Bronx, New York, 10454",Food PantrySoup Kitchen,ClosedOpens 11:00 AM Sun(718) 585-5632,(718) 585-5632,11:00 AM,Sun,"295 St Anns Ave, Bronx, New York, 10454",OK,295 ST ANNS AVENUE,BRONX,10454,201,BX1,40.808359,-73.916461,2022670044,,Soup Kitchen,Noon
"FRATERNITE NOTRE DAME, INC","2290 1st Ave, New York, New York, 10035",Food PantrySoup Kitchen,ClosedOpens 1:00 PM(212) 876-5855,(212) 876-5855,1:00 PM,No Info,"2290 1st Ave, New York, New York, 10035",OK,2290 1 AVENUE,MANHATTAN,10035,111,MN6,40.797115,-73.934585,1017110048,,Soup Kitchen,Afternoon
THE URBAN OUTREACH CENTER OF NYC,"1745 1st Ave, New York, New York, 10128",Food PantrySoup Kitchen,ClosedOpens 9:00 AM Fri(212) 288-6743,(212) 288-6743,9:00 AM,Fri,"1745 1st Ave, New York, New York, 10128",OK,1745 1 AVENUE,MANHATTAN,10128,108,MN6,40.7797,-73.947326,1015530025,,Soup Kitchen,Morning
THE SALVATION ARMY BRONX CITADEL,"425 E 159th St, Bronx, New York, 10451",Food PantrySoup Kitchen,ClosedOpens 1:00 PM Fri(718) 665-8472,(718) 665-8472,1:00 PM,Fri,"425 E 159th St, Bronx, New York, 10451",OK,425 EAST  159 STREET,BRONX,10451,203,BX1,40.822679,-73.913614,2023810029,,Soup Kitchen,Afternoon
BETH HARK CHRISTIAN COUNSELING CENTER,"1832 Madison Ave, New York, New York, 10035",Food PantrySoup Kitchen,OpenCloses 1:00 PM(212) 860-1523,(212) 860-1523,1:00 PM,No Info,"1832 Madison Ave, New York, New York, 10035",OK,1832 MADISON AVENUE,MANHATTAN,10035,111,MN6,40.802019,-73.943379,1017460002,,Soup Kitchen,Afternoon
NEW YORK COMMON PANTRY,"8 E 109th St, New York, New York, 10029",Food PantrySoup Kitchen,OpenCloses 2:30 PM(917) 720-9700,(917) 720-9700,2:30 PM,No Info,"8 E 109th St, New York, New York, 10029",OK,8 EAST  109 STREET,MANHATTAN,10029,111,MN6,40.795967,-73.949119,1016140066,,Soup Kitchen,Afternoon
"MANNA OF LIFE MINISTRIES, INC","1101 Boston Rd, Bronx, New York, 10456",Food PantrySoup Kitchen,ClosedOpens 8:00 AM Sat(347) 577-5788,(347) 577-5788,8:00 AM,Sat,"1101 Boston Rd, Bronx, New York, 10456",OK,1101 BOSTON ROAD,BRONX,10456,203,BX1,40.82742,-73.904759,2026130040,,Soup Kitchen,Morning
ST. JOHN'S BREAD & LIFE FOOD PANTRY,"795 Lexington Ave, New York, New York, 10065",Food PantrySoup Kitchen,OpenCloses 1:00 PM(718) 574-0058,(718) 574-0058,1:00 PM,No Info,"795 Lexington Ave, New York, New York, 10065",OK,795 LEXINGTON AVENUE,MANHATTAN,10065,108,MN6,40.763862,-73.96698,1013960054,,Soup Kitchen,Afternoon
FOOD BANK FOR NEW YORK CITY ,"252 W 116th St, New York, New York, 10026",Food PantrySoup Kitchen,"OpenCloses 6:00 PM(212) 566-7855,6104","(212) 566-7855,6104",6:00 PM,No Info,"252 W 116th St, New York, New York, 10026",OK,252 WEST  116 STREET,MANHATTAN,10026,110,MN7,40.804178,-73.954813,1018310060,,Soup Kitchen,Afternoon
HOLY TABERNACLE CHURCH INC.,"3780 3rd Ave, Bronx, New York, 10456",Food PantrySoup Kitchen,ClosedOpens 3:30 PM Tue(718) 293-9862,(718) 293-9862,3:30 PM,Tue,"3780 3rd Ave, Bronx, New York, 10456",OK,3780 3 AVENUE,BRONX,10456,203,BX1,40.8368,-73.902234,2029270013,,Soup Kitchen,Afternoon
IRIS HOUSE,"2348 Adam Clayton Powell Jr Blvd, New York, New York, 10030",Food PantrySoup Kitchen,OpenCloses 3:00 PM(646) 548-0100,(646) 548-0100,3:00 PM,No Info,"2348 Adam Clayton Powell Jr Blvd, New York, New York, 10030",OK,2348 ADAM CLAYTON POWELL JR BOULEVARD,MANHATTAN,10030,110,MN7,40.816958,-73.942506,1020230033,,Soup Kitchen,Afternoon
CROSSROADS COMMUNITY SERVICES INC,"108 E 51st St, New York, NY, 10022, USA",Food PantrySoup Kitchen,OpenCloses 1:00 PM(212) 378-0229,(212) 378-0229,1:00 PM,No Info,"108 E 51st St, New York, NY, 10022, USA",OK,108 EAST   51 STREET,MANHATTAN,10022,105,MN4,40.757543,-73.972917,1013050001,,Soup Kitchen,Afternoon
ADVENT LUTHERAN CHURCH,"2504 Broadway, New York, New York, 10025",Food PantrySoup Kitchen,ClosedOpens 10:00 AM Sat(212) 665-2504,(212) 665-2504,10:00 AM,Sat,"2504 Broadway, New York, New York, 10025",OK,2504 BROADWAY,MANHATTAN,10025,107,MN5,40.792848,-73.973084,1012410020,,Soup Kitchen,Morning
BROADWAY COMMUNITY ,"601 W 114th St, New York, New York, 10025",Food PantrySoup Kitchen,ClosedOpens 2:00 PM Thu(212) 864-6100,(212) 864-6100,2:00 PM,Thu,"601 W 114th St, New York, New York, 10025",OK,601 WEST  114 STREET,MANHATTAN,10025,109,MN7,40.806822,-73.965102,1018960020,,Soup Kitchen,Afternoon
THE SALVATION ARMY JAMAICA CITADEL CORPS,"90 E 161st St, Bronx, NY, 10451, USA",Food PantrySoup Kitchen,OpenCloses 1:00 PM(718) 297-4860,(718) 297-4860,1:00 PM,No Info,"90 E 161st St, Bronx, NY, 10451, USA",OK,90 EAST  161 STREET,BRONX,10451,204,BX1,40.827355,-73.924445,2024740046,,Soup Kitchen,Afternoon
FIRST PRESBYTERIAN CHURCH OF JAMAICA,"89-60 164th St, Jamaica, New York, 11432",Food PantrySoup Kitchen,ClosedOpens 9:00 AM Sat(718) 526-4775,(718) 526-4775,9:00 AM,Sat,"89-60 164th St, Jamaica, New York, 11432",OK,89-60 164 STREET,QUEENS,11432,412,QN4,40.707053,-73.796924,4097930086,,Soup Kitchen,Morning
THE SALVATION ARMY BUSHWICK CORPS,"1151 Bushwick Ave, Brooklyn, New York, 11221",Food PantrySoup Kitchen,OpenCloses 12:30 PM(718) 455-4102,(718) 455-4102,12:30 PM,No Info,"1151 Bushwick Ave, Brooklyn, New York, 11221",OK,1151 BUSHWICK AVENUE,BROOKLYN,11221,304,BK1,40.689133,-73.917483,3033740001,,Soup Kitchen,Noon
NATIONAL COUNCIL OF JEWISH WOMEN,"241 W 72nd St, New York, New York, 10023",Food PantrySoup Kitchen,ClosedOpens 11:30 AM Sun(212) 799-7205,(212) 799-7205,11:30 AM,Sun,"241 W 72nd St, New York, New York, 10023",OK,241 WEST   72 STREET,MANHATTAN,10023,107,MN5,40.779242,-73.983105,1011640015,,Soup Kitchen,Noon
GRAND CENTRAL NEIGHBORHOOD SOCIAL SERVICE CORP.,"120 E 32nd St, New York, NY, 10016, USA",Food PantrySoup Kitchen,OpenCloses 1:30 PM(212) 883-0680,(212) 883-0680,1:30 PM,No Info,"120 E 32nd St, New York, NY, 10016, USA",OK,120 EAST   32 STREET,MANHATTAN,10016,105,MN3,40.745377,-73.981306,1008870087,,Soup Kitchen,Afternoon
"FAITH CENTER FOR HUMAN SERVICES, INC","1014 Gates Ave, Brooklyn, New York, 11221",Food PantrySoup Kitchen,ClosedOpens 9:30 AM Sat(646) 431-9729,(646) 431-9729,9:30 AM,Sat,"1014 Gates Ave, Brooklyn, New York, 11221",OK,1014 GATES AVENUE,BROOKLYN,11221,303,BK1,40.689341,-73.92331,3014800019,,Soup Kitchen,Morning
ST. PAUL'S HOUSE INC.,"335 W 51st St, New York, New York, 10019",Food PantrySoup Kitchen,ClosedOpens 8:00 AM Fri(212) 265-5433,(212) 265-5433,8:00 AM,Fri,"335 W 51st St, New York, New York, 10019",OK,335 WEST   51 STREET,MANHATTAN,10019,104,MN5,40.76343,-73.986853,1010420015,,Soup Kitchen,Morning
MACEDONIA AME CHURCH,"106-16 Guy R Brewer Blvd, Jamaica, New York, 11433",Food PantrySoup Kitchen,ClosedOpens 7:00 AM Mon(718) 353-5870,(718) 353-5870,7:00 AM,Mon,"106-16 Guy R Brewer Blvd, Jamaica, New York, 11433",OK,106-16 GUY R BREWER BOULEVARD,QUEENS,11433,412,QN4,40.699328,-73.793276,4101290013,,Soup Kitchen,Morning
ISAIAH'S TEMPLE OF MT. HOPE,"862 Glenmore Ave, Brooklyn, New York, 11208",Food PantrySoup Kitchen,ClosedOpens 2:00 PM Thu(718) 277-4038,(718) 277-4038,2:00 PM,Thu,"862 Glenmore Ave, Brooklyn, New York, 11208",OK,862 GLENMORE AVENUE,BROOKLYN,11208,305,BK3,40.6758,-73.878215,3040080013,,Soup Kitchen,Afternoon
ST. STEPHEN OUTREACH COMMUNITY DEVELOPMENT CORPORATION,"874 Myrtle Ave, Brooklyn, New York, 11206",Food PantrySoup Kitchen,OpenCloses 1:00 PM(718) 938-4532,(718) 938-4532,1:00 PM,No Info,"874 Myrtle Ave, Brooklyn, New York, 11206",OK,874 MYRTLE AVENUE,BROOKLYN,11206,303,BK1,40.695579,-73.947375,3017550032,,Soup Kitchen,Afternoon
"TRINITY'S SERVICES AND FOOD FOR THE HOMELESS, INC.","602 E 9th St, New York, New York, 10009",Food PantrySoup Kitchen,ClosedOpens 12:30 PM Thu(212) 228-5254,(212) 228-5254,12:30 PM,Thu,"602 E 9th St, New York, New York, 10009",OK,602 EAST    9 STREET,MANHATTAN,10009,103,MN2,40.726125,-73.979984,1003910007,,Soup Kitchen,Noon
CORNERSTONE SEVENTH DAY ADVENTIST CHURCH,"138 Pennsylvania Ave, Brooklyn, NY, 11207, USA",Food PantrySoup Kitchen,ClosedOpens 11:30 AM Sun(917) 915-6769,(917) 915-6769,11:30 AM,Sun,"138 Pennsylvania Ave, Brooklyn, NY, 11207, USA",OK,138 PENNSYLVANIA AVENUE,BROOKLYN,11207,305,BK3,40.674586,-73.89657,3036860034,,Soup Kitchen,Noon
"CRESTON AVENUE BAPTIST CHURCH, INC","114 E 188th St, Bronx, New York, 10468",Food PantrySoup Kitchen,ClosedOpens 12:00 PM Fri(718) 367-1754,(718) 367-1754,12:00 PM,Fri,"114 E 188th St, Bronx, New York, 10468",OK,114 EAST  188 STREET,BRONX,10468,205,BX1,40.861963,-73.89912,2031730036,,Soup Kitchen,Noon
BETHEL GOSPEL TABERNACLE CHURCH,"110-25 Guy R Brewer Blvd, Jamaica, New York, 11433",Food PantrySoup Kitchen,ClosedOpens 12:00 PM Fri(718) 291-2676,(718) 291-2676,12:00 PM,Fri,"110-25 Guy R Brewer Blvd, Jamaica, New York, 11433",OK,110-25 GUY R BREWER BOULEVARD,QUEENS,11433,412,QN4,40.692828,-73.788504,4101900025,,Soup Kitchen,Noon
HOLY APOSTLES SOUP KITCHEN PANTRY,"296 9th Ave, New York, New York, 10001",Food PantrySoup Kitchen,OpenCloses 12:30 PM(646) 998-6105,(646) 998-6105,12:30 PM,No Info,"296 9th Ave, New York, New York, 10001",OK,296 9 AVENUE,MANHATTAN,10001,104,MN5,40.749416,-73.999188,1007510076,,Soup Kitchen,Noon
ST. GEORGE'S EPISCOPAL CHURCH FOOD PANTRY,"800 Marcy Ave, Brooklyn, New York, 11216",Food PantrySoup Kitchen,ClosedOpens 12:30 PM Thu(718) 789-6036,(718) 789-6036,12:30 PM,Thu,"800 Marcy Ave, Brooklyn, New York, 11216",OK,800 MARCY AVENUE,BROOKLYN,11216,303,BK1,40.68634,-73.947421,3018130041,,Soup Kitchen,Noon
PART OF THE SOLUTION,"2759 Webster Ave, Bronx, New York, 10458",Food PantrySoup Kitchen,ClosedOpens 12:30 PM Thu(718) 220-4892,(718) 220-4892,12:30 PM,Thu,"2759 Webster Ave, Bronx, New York, 10458",OK,2759 WEBSTER AVENUE,BRONX,10458,207,BX1,40.865649,-73.886421,2032780084,,Soup Kitchen,Noon
NEW YORK CITY LOVE KITCHEN INC,"3816 9th Ave, New York, New York, 10034",Food PantrySoup Kitchen,ClosedOpens 2:00 PM Thu(212) 942-4204,(212) 942-4204,2:00 PM,Thu,"3816 9th Ave, New York, New York, 10034",OK,3816 9 AVENUE,MANHATTAN,10034,112,MN7,40.861869,-73.918411,1022010021,,Soup Kitchen,Afternoon
THE RED DOOR PLACE,"201 W 13rd St, New York, New York, 10011",Food PantrySoup Kitchen,ClosedOpens 12:00 PM Sat(212) 243-5470,(212) 243-5470,12:00 PM,Sat,"201 W 13rd St, New York, New York, 10011",OK,201 WEST   13 STREET,MANHATTAN,10011,102,MN1B,40.738001,-74.000476,1006180040,,Soup Kitchen,Noon
EBENEZER SEVENTH DAY ADVENTIST CHURCH,"1234 E New York Ave, Brooklyn, New York, 11212",Food PantrySoup Kitchen,ClosedOpens 10:30 AM Wed(718) 879-0542,(718) 879-0542,10:30 AM,Wed,"1234 E New York Ave, Brooklyn, New York, 11212",OK,1234 EAST NEW YORK AVENUE,BROOKLYN,11212,316,BK3,40.667636,-73.92149,3035100033,,Soup Kitchen,Morning
HEBRON SEVENTH DAY ADVENTIST CHURCH,"1256 Dean St, Brooklyn, New York, 11216",Food PantrySoup Kitchen,ClosedOpens 12:30 PM Sun(718) 778-6454,(718) 778-6454,12:30 PM,Sun,"1256 Dean St, Brooklyn, New York, 11216",OK,1256 DEAN STREET,BROOKLYN,11216,308,BK3,40.676753,-73.947804,3012130037,,Soup Kitchen,Noon
RUSH TEMPLE A.M.E. CHURCH,"119-48 Sutphin Blvd, Jamaica, New York, 11436",Food PantrySoup Kitchen,ClosedOpens 9:00 AM Tue(718) 529-5719,(718) 529-5719,9:00 AM,Tue,"119-48 Sutphin Blvd, Jamaica, New York, 11436",OK,119-48 SUTPHIN BOULEVARD,QUEENS,11434,412,QN4,40.678107,-73.791262,4120280053,,Soup Kitchen,Morning
NEXT STEP COMMUNITY CHURCH,"360 Schermerhorn St, Brooklyn, New York, 11217",Food PantrySoup Kitchen,ClosedOpens 9:00 AM Sat(718) 875-1858,(718) 875-1858,9:00 AM,Sat,"360 Schermerhorn St, Brooklyn, New York, 11217",OK,360 SCHERMERHORN STREET,BROOKLYN,11217,302,BK2,40.686677,-73.979923,3001730023,,Soup Kitchen,Morning
CHRISTIAN FELLOWSHIP SEVENTH DAY ADVENTIST COMMUNITY SVCS,"777 Schenectady Ave, Brooklyn, New York, 11203",Food PantrySoup Kitchen,ClosedOpens 5:00 PM Mon(718) 916-0956,(718) 916-0956,5:00 PM,Mon,"777 Schenectady Ave, Brooklyn, New York, 11203",OK,777 SCHENECTADY AVENUE,BROOKLYN,11203,317,BK3,40.65439,-73.933582,3046530040,,Soup Kitchen,Afternoon
THE SALVATION ARMY SUNSET PARK CORPS,"520 50th St, Brooklyn, New York, 11220",Food PantrySoup Kitchen,OpenCloses 1:00 PM(718) 438-1771,(718) 438-1771,1:00 PM,No Info,"520 50th St, Brooklyn, New York, 11220",OK,520 50 STREET,BROOKLYN,11220,307,BK2,40.644711,-74.009683,3007920012,,Soup Kitchen,Afternoon
UNITED METHODIST CENTER IN FAR ROCKAWAY,"1032 Beach 19th St, Far Rockaway, New York, 11691",Food PantrySoup Kitchen,OpenCloses 1:00 PM(718) 327-5071,(718) 327-5071,1:00 PM,No Info,"1032 Beach 19th St, Far Rockaway, New York, 11691",OK,1032 BEACH   19 STREET,QUEENS,11691,414,QN4,40.602789,-73.751999,4155600012,,Soup Kitchen,Afternoon
THE SALVATION ARMY STAPLETON CORPS,"15 Broad St, Staten Island, NY, 10304, USA",Food PantrySoup Kitchen,OpenCloses 1:30 PM(718) 448-8480,(718) 448-8480,1:30 PM,No Info,"15 Broad St, Staten Island, NY, 10304, USA",OK,15 BROAD STREET,STATEN IS,10304,501,SI1,40.625553,-74.075644,5005250021,,Soup Kitchen,Afternoon
STAPLETON U.A.M.E. CHURCH,"49 Tompkins Ave, Staten Island, New York, 10304",Food PantrySoup Kitchen,ClosedOpens 10:00 AM Fri(718) 273-2857,(718) 273-2857,10:00 AM,Fri,"49 Tompkins Ave, Staten Island, New York, 10304",OK,49 TOMPKINS AVENUE,STATEN IS,10304,501,SI1,40.623409,-74.07897,5005330036,,Soup Kitchen,Morning
MASBIA OF QUEENS,"105-47 64th Rd, Forest Hills, New York, 11375",Food Pantry - KosherSoup Kitchen - Kosher,ClosedOpens 7:00 PM(718) 534-7321,(718) 534-7321,7:00 PM,No Info,"105-47 64th Rd, Forest Hills, New York, 11375",OK,105-47 64 ROAD,QUEENS,11375,406,QN2,40.731734,-73.85112,4021490001,Kosher,Soup Kitchen,Afternoon
MASBIA OF FLATBUSH,"1372 Coney Island Ave, Brooklyn, New York, 11230",Food Pantry - KosherSoup Kitchen - Kosher,OpenCloses 7:00 PM(718) 972-4446,(718) 972-4446,7:00 PM,No Info,"1372 Coney Island Ave, Brooklyn, New York, 11230",OK,1372 CONEY ISLAND AVENUE,BROOKLYN,11230,312,BK4,40.624126,-73.965061,3065310016,Kosher,Soup Kitchen,Afternoon
"UNITED BRONX PARENTS, INC. (FP & SK)","603 Prospect Ave, Bronx, New York, 10455",Food PantrySoup Kitchen - Mobile,ClosedOpens 2:30 PM Thu(718) 991-7100,(718) 991-7100,2:30 PM,Thu,"603 Prospect Ave, Bronx, New York, 10455",OK,603 PROSPECT AVENUE,BRONX,10455,201,BX1,40.813721,-73.903962,2026740038,Mobile,Soup Kitchen,Afternoon
OUR LADY OF GRACE PARISH MINISTRY,"2322 E 4th St, Brooklyn, New York, 11223",Food PantrySoup Kitchen - Mobile,ClosedOpens 9:00 AM Mon(718) 645-2120,(718) 645-2120,9:00 AM,Mon,"2322 E 4th St, Brooklyn, New York, 11223",OK,2322 EAST    4 STREET,BROOKLYN,11223,315,BK5,40.593604,-73.967036,3071550040,Mobile,Soup Kitchen,Morning
